,date,home_team,home_goals_offense,home_goals_defense,home_offense,home_in_game,home_defense,away_team,away_goals_offense,away_goals_defense,away_offense,away_in_game,away_defense,result
791,2012-09-15,Sevilla,1.15,1.2,0.6,0.56,0.46,Real Madrid,1.99,0.9,0.76,0.6,0.59,1.0
792,2012-09-15,Valencia,1.43,1.3,0.59,0.51,0.48,Celta,1.03,1.3,0.58,0.7,0.45,1.0
793,2012-09-16,Ath Madrid,2.22,1.2,0.69,0.54,0.48,Vallecano,1.19,1.7,0.59,0.52,0.42,1.0
794,2012-09-16,Espanol,1.52,2.3,0.55,0.53,0.41,Ath Bilbao,1.25,2.3,0.59,0.56,0.39,0.5
795,2012-09-16,Granada,0.61,1.4,0.52,0.59,0.4,La Coruna,1.25,1.3,0.45,0.6,0.45,0.5
796,2012-09-16,Osasuna,0.97,1.7,0.52,0.52,0.44,Mallorca,1.18,1.0,0.52,0.54,0.45,0.5
797,2012-09-16,Sociedad,1.21,1.1,0.49,0.63,0.4,Zaragoza,0.91,0.9,0.48,0.47,0.45,1.0
798,2012-09-17,Valladolid,0.74,0.8,0.41,0.7,0.62,Betis,1.79,1.7,0.54,0.58,0.44,0.0
799,2012-09-22,Barcelona,2.99,0.7,0.75,0.69,0.68,Granada,0.57,1.6,0.51,0.59,0.38,1.0
800,2012-09-22,Betis,1.66,1.4,0.54,0.57,0.44,Espanol,1.19,2.3,0.52,0.53,0.43,1.0
801,2012-09-22,Celta,1.25,1.2,0.59,0.66,0.5,Getafe,0.94,1.9,0.46,0.54,0.4,1.0
802,2012-09-22,Zaragoza,1.12,1.0,0.51,0.48,0.46,Osasuna,0.85,1.9,0.52,0.52,0.42,1.0
803,2012-09-23,Ath Bilbao,1.19,2.0,0.55,0.56,0.42,Malaga,1.15,0.7,0.58,0.61,0.49,0.5
804,2012-09-23,Ath Madrid,2.31,1.0,0.67,0.54,0.51,Valladolid,0.75,1.1,0.38,0.63,0.54,1.0
805,2012-09-23,Levante,1.46,1.5,0.44,0.56,0.41,Sociedad,1.18,1.4,0.49,0.63,0.38,1.0
806,2012-09-23,Mallorca,1.39,0.7,0.52,0.54,0.45,Valencia,1.33,1.2,0.57,0.51,0.47,1.0
807,2012-09-24,La Coruna,1.15,1.3,0.45,0.61,0.43,Sevilla,1.3,0.8,0.62,0.57,0.46,0.0
808,2012-09-24,Vallecano,1.06,1.9,0.56,0.52,0.43,Real Madrid,1.85,0.7,0.81,0.6,0.6,0.0
809,2012-09-26,Betis,1.75,1.9,0.55,0.57,0.4,Ath Madrid,2.67,1.3,0.7,0.54,0.5,0.0
810,2012-09-29,Malaga,1.61,0.6,0.62,0.61,0.49,Betis,1.42,2.1,0.51,0.56,0.39,1.0
811,2012-09-29,Sevilla,1.43,1.1,0.61,0.56,0.43,Barcelona,3.06,0.8,0.77,0.7,0.65,0.0
812,2012-09-29,Sociedad,1.37,1.0,0.5,0.63,0.41,Ath Bilbao,0.88,2.0,0.55,0.55,0.39,1.0
813,2012-09-29,Valencia,1.33,1.1,0.59,0.5,0.48,Zaragoza,1.12,1.1,0.48,0.48,0.45,1.0
814,2012-09-30,Espanol,1.0,2.1,0.51,0.52,0.43,Ath Madrid,2.45,1.1,0.66,0.54,0.52,0.0
815,2012-09-30,Granada,0.82,1.6,0.53,0.59,0.38,Celta,1.25,1.4,0.63,0.65,0.5,1.0
816,2012-09-30,Osasuna,1.4,1.6,0.55,0.52,0.45,Levante,1.24,1.9,0.42,0.56,0.39,1.0
817,2012-09-30,Real Madrid,2.33,0.7,0.85,0.6,0.59,La Coruna,1.15,2.0,0.45,0.61,0.4,1.0
818,2012-09-30,Valladolid,1.77,1.1,0.47,0.65,0.54,Vallecano,1.09,2.7,0.57,0.52,0.39,1.0
819,2012-10-01,Getafe,1.0,1.6,0.46,0.54,0.42,Mallorca,1.18,0.8,0.5,0.53,0.44,1.0
820,2012-10-05,Celta,1.42,1.1,0.61,0.65,0.54,Sevilla,1.33,1.2,0.59,0.56,0.44,1.0
821,2012-10-06,Betis,1.51,1.8,0.53,0.55,0.42,Sociedad,1.0,1.2,0.49,0.63,0.39,1.0
822,2012-10-06,Valladolid,1.69,1.2,0.46,0.64,0.51,Espanol,0.99,1.8,0.52,0.52,0.43,0.5
823,2012-10-06,Vallecano,1.18,2.3,0.58,0.51,0.44,La Coruna,0.97,2.0,0.45,0.61,0.42,1.0
824,2012-10-06,Zaragoza,0.88,1.2,0.48,0.48,0.46,Getafe,0.94,1.3,0.47,0.54,0.42,0.0
825,2012-10-07,Ath Bilbao,0.93,1.6,0.57,0.56,0.41,Osasuna,1.25,1.6,0.51,0.52,0.44,1.0
826,2012-10-07,Ath Madrid,2.33,1.1,0.67,0.54,0.52,Malaga,1.55,0.8,0.58,0.61,0.48,1.0
827,2012-10-07,Barcelona,2.69,1.0,0.75,0.7,0.65,Real Madrid,2.4,0.9,0.8,0.6,0.59,0.5
828,2012-10-07,Levante,1.18,1.7,0.43,0.56,0.42,Valencia,1.09,1.0,0.57,0.5,0.47,1.0
829,2012-10-07,Mallorca,1.06,0.9,0.51,0.53,0.43,Granada,0.97,1.5,0.52,0.59,0.39,0.0
830,2012-10-20,La Coruna,1.4,2.6,0.48,0.61,0.4,Barcelona,3.09,1.6,0.78,0.69,0.63,0.0
831,2012-10-20,Malaga,1.73,0.8,0.6,0.62,0.49,Valladolid,1.71,1.2,0.45,0.57,0.48,1.0
832,2012-10-20,Real Madrid,2.28,0.9,0.79,0.6,0.61,Celta,1.14,1.3,0.56,0.65,0.5,1.0
833,2012-10-20,Valencia,1.31,1.2,0.61,0.5,0.47,Ath Bilbao,1.12,1.8,0.57,0.55,0.38,1.0
834,2012-10-21,Espanol,1.27,1.8,0.54,0.51,0.42,Vallecano,1.49,2.6,0.58,0.51,0.42,1.0
835,2012-10-21,Getafe,0.79,1.2,0.46,0.54,0.42,Levante,1.09,1.5,0.43,0.56,0.42,0.0
836,2012-10-21,Granada,1.01,1.5,0.51,0.57,0.38,Zaragoza,1.03,1.2,0.5,0.48,0.46,0.0
837,2012-10-21,Osasuna,1.21,1.1,0.51,0.52,0.45,Betis,1.27,1.6,0.51,0.56,0.43,0.5
838,2012-10-21,Sociedad,0.91,1.2,0.49,0.63,0.4,Ath Madrid,2.05,0.8,0.65,0.54,0.53,0.0
839,2012-10-22,Sevilla,1.67,1.4,0.62,0.57,0.44,Mallorca,1.18,1.4,0.51,0.53,0.41,1.0
840,2012-10-27,Betis,1.3,1.4,0.51,0.57,0.43,Valencia,1.06,1.3,0.58,0.5,0.48,1.0
841,2012-10-27,Celta,1.13,1.2,0.55,0.61,0.51,La Coruna,1.46,2.5,0.46,0.61,0.44,0.5
842,2012-10-27,Espanol,1.09,1.4,0.51,0.51,0.44,Malaga,1.36,0.6,0.58,0.61,0.5,0.5
843,2012-10-27,Vallecano,1.15,2.6,0.56,0.5,0.4,Barcelona,3.28,1.5,0.79,0.69,0.67,0.0
844,2012-10-28,Ath Bilbao,1.09,1.9,0.57,0.55,0.38,Getafe,1.0,1.1,0.48,0.54,0.41,0.0
845,2012-10-28,Ath Madrid,2.24,0.8,0.68,0.54,0.52,Osasuna,1.11,1.5,0.52,0.52,0.42,1.0
846,2012-10-28,Levante,1.49,1.2,0.45,0.56,0.41,Granada,0.97,1.7,0.51,0.58,0.37,1.0
847,2012-10-28,Mallorca,1.06,2.1,0.49,0.53,0.39,Real Madrid,2.76,0.7,0.83,0.6,0.62,0.0
848,2012-10-28,Zaragoza,1.21,1.1,0.5,0.48,0.46,Sevilla,1.39,1.5,0.6,0.57,0.45,1.0
849,2012-10-29,Valladolid,1.73,1.4,0.47,0.56,0.48,Sociedad,1.03,1.4,0.51,0.63,0.39,0.5
850,2012-11-03,Barcelona,3.43,1.4,0.75,0.69,0.66,Celta,1.03,1.5,0.54,0.62,0.48,1.0
851,2012-11-03,Malaga,1.42,0.8,0.59,0.61,0.48,Vallecano,1.33,2.6,0.58,0.5,0.44,0.0
852,2012-11-03,Real Madrid,2.95,0.6,0.82,0.6,0.62,Zaragoza,0.91,1.6,0.48,0.48,0.43,1.0
853,2012-11-03,Valencia,1.37,1.1,0.59,0.49,0.49,Ath Madrid,1.87,1.0,0.64,0.54,0.51,1.0
854,2012-11-04,Granada,1.06,1.8,0.51,0.57,0.38,Ath Bilbao,1.37,1.9,0.58,0.55,0.38,0.0
855,2012-11-04,La Coruna,1.58,2.2,0.46,0.62,0.44,Mallorca,0.85,1.9,0.49,0.53,0.43,1.0
856,2012-11-04,Osasuna,0.81,1.3,0.51,0.52,0.44,Valladolid,1.69,1.2,0.44,0.56,0.49,0.0
857,2012-11-04,Sevilla,1.21,1.3,0.59,0.57,0.47,Levante,1.15,1.2,0.42,0.56,0.42,0.5
858,2012-11-04,Sociedad,0.91,1.4,0.5,0.63,0.41,Espanol,1.15,1.2,0.52,0.51,0.43,0.0
859,2012-11-05,Getafe,1.21,1.5,0.48,0.54,0.39,Betis,1.61,1.3,0.54,0.57,0.42,0.0
860,2012-11-09,Betis,1.46,1.2,0.51,0.57,0.42,Granada,1.21,1.8,0.52,0.57,0.39,0.0
861,2012-11-10,Espanol,0.99,1.4,0.51,0.51,0.41,Osasuna,1.03,1.2,0.54,0.52,0.45,0.0
862,2012-11-10,Malaga,1.21,1.1,0.59,0.61,0.49,Sociedad,1.03,1.2,0.51,0.63,0.41,0.0
863,2012-11-10,Vallecano,1.61,2.5,0.6,0.5,0.43,Celta,1.27,1.7,0.52,0.58,0.44,1.0
864,2012-11-10,Zaragoza,1.61,1.9,0.53,0.48,0.44,La Coruna,1.73,2.5,0.47,0.61,0.4,1.0
865,2012-11-11,Ath Bilbao,1.43,1.5,0.57,0.54,0.38,Sevilla,1.03,1.3,0.6,0.57,0.46,1.0
866,2012-11-11,Ath Madrid,2.03,0.9,0.66,0.54,0.53,Getafe,1.09,1.7,0.46,0.54,0.41,1.0
867,2012-11-11,Levante,1.21,1.2,0.43,0.56,0.4,Real Madrid,2.83,0.6,0.79,0.61,0.6,0.0
868,2012-11-11,Mallorca,0.97,2.3,0.51,0.53,0.4,Barcelona,3.4,1.4,0.77,0.69,0.65,0.0
869,2012-11-11,Valladolid,1.39,1.2,0.43,0.59,0.48,Valencia,1.24,1.1,0.58,0.5,0.49,0.5
870,2012-11-17,Barcelona,3.45,1.4,0.75,0.69,0.66,Zaragoza,1.58,2.2,0.49,0.48,0.44,1.0
871,2012-11-17,Osasuna,0.94,0.9,0.52,0.52,0.44,Malaga,1.09,0.9,0.58,0.61,0.5,0.5
872,2012-11-17,Real Madrid,3.25,0.5,0.84,0.61,0.6,Ath Bilbao,1.49,2.0,0.56,0.54,0.35,1.0
873,2012-11-17,Valencia,1.37,1.0,0.59,0.49,0.49,Espanol,1.03,1.5,0.52,0.5,0.42,1.0
874,2012-11-18,Celta,1.21,1.7,0.5,0.6,0.45,Mallorca,1.0,2.1,0.5,0.54,0.43,0.5
875,2012-11-18,Getafe,1.15,1.7,0.49,0.54,0.42,Valladolid,1.3,1.4,0.42,0.6,0.45,1.0
876,2012-11-18,Granada,1.0,1.7,0.5,0.57,0.39,Ath Madrid,1.72,0.8,0.65,0.54,0.54,0.0
877,2012-11-18,La Coruna,1.45,2.5,0.46,0.6,0.42,Levante,1.36,1.0,0.43,0.56,0.42,0.0
878,2012-11-18,Sevilla,1.7,1.2,0.65,0.57,0.47,Betis,1.4,1.9,0.5,0.57,0.39,1.0
879,2012-11-19,Sociedad,1.46,1.0,0.54,0.63,0.42,Vallecano,1.37,2.8,0.56,0.51,0.41,1.0
880,2012-11-23,Sociedad,1.46,0.8,0.51,0.63,0.42,Osasuna,0.94,0.8,0.52,0.52,0.45,0.5
881,2012-11-24,Betis,1.36,1.8,0.5,0.56,0.42,Real Madrid,2.81,0.7,0.77,0.61,0.6,1.0
882,2012-11-24,Malaga,1.49,0.8,0.62,0.61,0.51,Valencia,1.12,1.4,0.56,0.49,0.46,1.0
883,2012-11-24,Valladolid,1.36,1.1,0.42,0.62,0.48,Granada,0.91,1.5,0.49,0.57,0.39,1.0
884,2012-11-24,Vallecano,1.49,2.6,0.58,0.51,0.44,Mallorca,0.82,2.2,0.49,0.54,0.42,1.0
885,2012-11-25,Ath Bilbao,1.33,1.9,0.57,0.54,0.38,La Coruna,1.27,2.2,0.47,0.6,0.42,0.5
886,2012-11-25,Ath Madrid,2.03,0.6,0.69,0.54,0.54,Sevilla,1.52,1.7,0.59,0.57,0.44,1.0
887,2012-11-25,Espanol,0.69,1.6,0.51,0.5,0.42,Getafe,1.33,1.5,0.49,0.55,0.43,0.0
888,2012-11-25,Levante,1.12,1.5,0.42,0.56,0.38,Barcelona,3.61,1.1,0.76,0.7,0.67,0.0
889,2012-11-26,Zaragoza,1.46,2.1,0.49,0.48,0.46,Celta,1.21,1.5,0.49,0.61,0.46,0.0
890,2012-11-30,Osasuna,0.87,0.5,0.52,0.52,0.45,Vallecano,1.21,2.1,0.56,0.51,0.43,1.0
891,2012-12-01,Barcelona,3.7,1.1,0.76,0.7,0.66,Ath Bilbao,1.18,2.3,0.56,0.54,0.35,1.0
892,2012-12-01,Getafe,1.31,1.1,0.48,0.54,0.43,Malaga,1.27,0.8,0.58,0.61,0.5,1.0
893,2012-12-01,Real Madrid,2.75,0.6,0.79,0.61,0.62,Ath Madrid,1.67,0.8,0.63,0.53,0.52,1.0
894,2012-12-01,Valencia,1.27,2.0,0.58,0.48,0.45,Sociedad,1.92,1.0,0.55,0.63,0.41,0.0
895,2012-12-02,Celta,1.18,1.4,0.51,0.61,0.48,Levante,1.0,1.4,0.42,0.56,0.4,0.5
896,2012-12-02,Granada,0.72,1.2,0.5,0.57,0.41,Espanol,0.51,1.3,0.51,0.5,0.43,0.5
897,2012-12-02,La Coruna,1.36,2.4,0.48,0.6,0.41,Betis,1.67,2.0,0.52,0.56,0.4,0.0
898,2012-12-02,Mallorca,0.85,1.9,0.5,0.54,0.43,Zaragoza,1.33,2.0,0.49,0.48,0.46,0.5
899,2012-12-03,Sevilla,1.52,1.9,0.61,0.56,0.45,Valladolid,1.51,1.1,0.44,0.61,0.46,0.0
900,2012-12-07,Espanol,0.73,1.5,0.52,0.5,0.42,Sevilla,1.54,2.1,0.61,0.56,0.45,0.5
901,2012-12-08,Malaga,1.83,0.7,0.62,0.61,0.5,Granada,0.66,1.5,0.51,0.58,0.37,1.0
902,2012-12-08,Osasuna,0.81,0.5,0.52,0.52,0.45,Valencia,1.24,1.9,0.57,0.49,0.49,0.0
903,2012-12-08,Sociedad,1.88,0.9,0.52,0.64,0.42,Getafe,1.21,0.9,0.48,0.54,0.42,0.5
904,2012-12-08,Valladolid,1.67,1.3,0.44,0.6,0.42,Real Madrid,2.69,0.9,0.81,0.61,0.59,0.0
905,2012-12-09,Ath Bilbao,1.18,2.1,0.56,0.54,0.38,Celta,0.97,1.3,0.49,0.6,0.49,1.0
906,2012-12-09,Ath Madrid,2.31,0.5,0.69,0.54,0.54,La Coruna,1.3,3.2,0.46,0.6,0.39,1.0
907,2012-12-09,Betis,1.43,1.8,0.49,0.56,0.4,Barcelona,3.61,1.2,0.73,0.7,0.66,0.0
908,2012-12-09,Levante,1.43,1.3,0.45,0.57,0.41,Mallorca,0.69,2.4,0.49,0.54,0.41,1.0
909,2012-12-10,Vallecano,1.09,2.1,0.56,0.52,0.43,Zaragoza,1.42,1.6,0.5,0.48,0.47,0.0
910,2012-12-15,Getafe,1.24,0.9,0.48,0.54,0.43,Osasuna,0.55,0.6,0.52,0.51,0.46,0.5
911,2012-12-15,Granada,0.42,1.4,0.51,0.58,0.4,Sociedad,1.64,0.9,0.51,0.64,0.43,0.5
912,2012-12-15,Mallorca,0.57,2.2,0.5,0.54,0.43,Ath Bilbao,1.18,1.9,0.55,0.54,0.38,0.0
913,2012-12-15,Sevilla,1.36,2.0,0.59,0.55,0.46,Malaga,1.7,0.6,0.6,0.61,0.5,0.0
914,2012-12-16,Barcelona,3.67,1.1,0.76,0.7,0.66,Ath Madrid,2.15,1.2,0.64,0.54,0.5,1.0
915,2012-12-16,Real Madrid,2.57,1.0,0.81,0.61,0.59,Espanol,1.03,1.5,0.52,0.5,0.41,0.5
916,2012-12-16,Valencia,1.06,1.8,0.56,0.49,0.48,Vallecano,0.93,1.7,0.56,0.52,0.44,0.0
917,2012-12-16,Zaragoza,1.12,1.4,0.48,0.48,0.46,Levante,1.52,0.8,0.43,0.56,0.41,0.0
918,2012-12-17,Celta,0.75,1.1,0.48,0.61,0.49,Betis,1.49,1.5,0.49,0.57,0.42,0.0
919,2012-12-17,La Coruna,1.03,2.5,0.47,0.61,0.43,Valladolid,1.21,1.2,0.42,0.62,0.44,0.5
920,2012-12-20,Espanol,1.22,1.3,0.52,0.5,0.43,La Coruna,0.9,2.5,0.47,0.61,0.42,1.0
921,2012-12-20,Sociedad,1.54,0.8,0.53,0.64,0.42,Sevilla,1.18,2.1,0.6,0.55,0.46,1.0
922,2012-12-20,Vallecano,1.27,1.3,0.58,0.52,0.45,Levante,1.31,1.2,0.42,0.56,0.39,1.0
923,2012-12-21,Ath Madrid,2.13,1.0,0.64,0.54,0.55,Celta,0.54,1.2,0.47,0.61,0.49,1.0
924,2012-12-21,Valencia,1.49,1.8,0.61,0.49,0.47,Getafe,1.33,1.5,0.49,0.54,0.4,1.0
925,2012-12-22,Ath Bilbao,1.03,1.7,0.54,0.55,0.37,Zaragoza,1.33,1.1,0.49,0.48,0.47,0.0
926,2012-12-22,Betis,1.36,1.4,0.5,0.57,0.41,Mallorca,0.73,2.1,0.51,0.54,0.43,0.0
927,2012-12-22,Malaga,2.1,0.7,0.61,0.61,0.48,Real Madrid,2.39,1.3,0.81,0.61,0.58,1.0
928,2012-12-22,Osasuna,0.67,0.9,0.52,0.52,0.44,Granada,0.61,1.4,0.53,0.58,0.4,0.0
929,2012-12-22,Valladolid,1.18,1.5,0.41,0.61,0.42,Barcelona,3.66,1.1,0.74,0.7,0.66,0.0
930,2013-01-04,Zaragoza,1.3,1.3,0.48,0.47,0.46,Betis,1.57,1.5,0.51,0.56,0.42,0.0
931,2013-01-05,Granada,0.7,1.4,0.51,0.57,0.38,Valencia,1.58,1.6,0.59,0.5,0.48,0.0
932,2013-01-05,La Coruna,0.75,1.9,0.48,0.6,0.44,Malaga,1.61,0.8,0.57,0.61,0.49,1.0
933,2013-01-05,Levante,1.57,1.2,0.45,0.56,0.4,Ath Bilbao,0.97,2.0,0.55,0.55,0.36,1.0
934,2013-01-05,Sevilla,1.09,1.6,0.61,0.55,0.48,Osasuna,0.67,1.0,0.51,0.52,0.45,1.0
935,2013-01-06,Barcelona,3.67,0.8,0.76,0.71,0.67,Espanol,0.97,1.6,0.49,0.5,0.39,1.0
936,2013-01-06,Celta,0.94,1.2,0.5,0.61,0.49,Valladolid,1.15,1.7,0.42,0.61,0.41,1.0
937,2013-01-06,Mallorca,0.76,1.8,0.5,0.54,0.43,Ath Madrid,1.78,1.2,0.64,0.54,0.54,0.5
938,2013-01-06,Real Madrid,2.79,1.6,0.84,0.61,0.57,Sociedad,1.97,1.4,0.54,0.63,0.39,1.0
939,2013-01-07,Vallecano,1.49,1.2,0.59,0.52,0.44,Getafe,1.33,1.8,0.48,0.54,0.4,1.0
940,2013-01-11,Ath Bilbao,0.97,1.9,0.55,0.55,0.37,Vallecano,1.77,1.0,0.58,0.51,0.43,0.0
941,2013-01-12,Espanol,1.06,1.5,0.5,0.5,0.42,Celta,0.82,1.2,0.47,0.61,0.49,1.0
942,2013-01-12,Osasuna,0.51,0.8,0.51,0.52,0.46,Real Madrid,2.3,1.6,0.77,0.6,0.61,0.5
943,2013-01-12,Valencia,1.77,1.2,0.59,0.5,0.5,Sevilla,0.97,1.6,0.59,0.55,0.46,1.0
944,2013-01-12,Valladolid,1.37,1.7,0.45,0.61,0.43,Mallorca,0.85,1.9,0.5,0.54,0.41,1.0
945,2013-01-13,Ath Madrid,1.87,0.9,0.66,0.54,0.55,Zaragoza,1.12,1.5,0.47,0.47,0.46,1.0
946,2013-01-13,Betis,1.61,1.4,0.51,0.57,0.44,Levante,1.3,1.3,0.42,0.56,0.39,1.0
947,2013-01-13,Malaga,1.69,1.2,0.58,0.61,0.47,Barcelona,3.39,0.8,0.74,0.7,0.66,0.0
948,2013-01-13,Sociedad,1.7,1.3,0.52,0.63,0.41,La Coruna,0.73,1.8,0.48,0.6,0.43,0.5
949,2013-01-14,Getafe,1.43,2.0,0.49,0.54,0.41,Granada,0.95,1.5,0.52,0.57,0.38,0.5
950,2013-01-18,Espanol,1.27,1.7,0.53,0.5,0.41,Mallorca,1.09,2.0,0.51,0.54,0.4,1.0
951,2013-01-19,Getafe,1.33,1.8,0.48,0.54,0.42,Sevilla,0.97,1.6,0.6,0.56,0.47,0.5
952,2013-01-19,Granada,1.13,1.2,0.53,0.57,0.4,Vallecano,1.55,1.2,0.56,0.51,0.43,1.0
953,2013-01-19,Malaga,1.45,1.2,0.58,0.61,0.49,Celta,0.91,1.1,0.48,0.61,0.48,0.5
954,2013-01-19,Sociedad,2.03,1.4,0.55,0.63,0.4,Barcelona,3.3,1.2,0.73,0.7,0.62,1.0
955,2013-01-20,Ath Madrid,1.79,0.8,0.66,0.54,0.55,Levante,1.06,1.5,0.42,0.56,0.39,1.0
956,2013-01-20,Osasuna,0.79,0.7,0.54,0.52,0.45,La Coruna,0.82,1.7,0.49,0.6,0.42,1.0
957,2013-01-20,Valencia,1.45,1.9,0.57,0.49,0.44,Real Madrid,2.58,1.4,0.85,0.6,0.6,0.0
958,2013-01-20,Valladolid,1.46,1.4,0.46,0.62,0.44,Zaragoza,0.93,1.5,0.47,0.48,0.45,1.0
959,2013-01-21,Betis,1.43,1.2,0.5,0.56,0.42,Ath Bilbao,0.94,1.9,0.56,0.55,0.38,0.5
960,2013-01-26,Celta,0.85,0.9,0.49,0.59,0.47,Sociedad,1.97,1.4,0.53,0.63,0.41,0.5
961,2013-01-26,La Coruna,0.91,1.9,0.51,0.59,0.4,Valencia,1.79,2.1,0.62,0.5,0.46,0.0
962,2013-01-26,Levante,1.15,1.5,0.44,0.56,0.4,Valladolid,1.52,1.5,0.45,0.62,0.41,1.0
963,2013-01-26,Zaragoza,0.6,1.2,0.48,0.47,0.48,Espanol,1.15,1.3,0.5,0.5,0.42,0.5
964,2013-01-27,Ath Bilbao,1.19,1.7,0.6,0.55,0.39,Ath Madrid,1.57,0.9,0.63,0.55,0.51,1.0
965,2013-01-27,Barcelona,3.45,1.1,0.78,0.7,0.65,Osasuna,0.7,1.4,0.52,0.51,0.4,1.0
966,2013-01-27,Mallorca,1.25,2.2,0.52,0.54,0.4,Malaga,1.73,1.3,0.61,0.6,0.47,0.0
967,2013-01-27,Real Madrid,2.82,1.1,0.84,0.6,0.6,Getafe,1.24,2.1,0.47,0.53,0.39,1.0
968,2013-01-27,Vallecano,1.67,1.0,0.6,0.51,0.44,Betis,1.24,1.5,0.49,0.56,0.41,1.0
969,2013-01-28,Sevilla,1.33,1.4,0.63,0.56,0.49,Granada,0.97,1.5,0.5,0.57,0.37,1.0
970,2013-02-01,Valladolid,1.61,1.5,0.46,0.63,0.4,Ath Bilbao,1.4,1.5,0.58,0.55,0.37,0.5
971,2013-02-02,Espanol,1.4,1.5,0.53,0.5,0.41,Levante,1.33,1.8,0.44,0.56,0.39,1.0
972,2013-02-02,Getafe,1.39,1.9,0.5,0.52,0.41,La Coruna,1.03,2.1,0.49,0.58,0.41,1.0
973,2013-02-02,Granada,0.94,1.3,0.5,0.57,0.4,Real Madrid,2.4,1.0,0.78,0.6,0.6,1.0
974,2013-02-02,Osasuna,0.79,1.3,0.52,0.52,0.45,Celta,0.79,0.9,0.48,0.59,0.46,1.0
975,2013-02-03,Ath Madrid,1.54,0.9,0.65,0.54,0.55,Betis,1.05,1.2,0.48,0.56,0.42,1.0
976,2013-02-03,Malaga,1.67,1.3,0.58,0.6,0.48,Zaragoza,0.57,1.1,0.49,0.47,0.47,0.5
977,2013-02-03,Sevilla,1.28,1.3,0.62,0.55,0.48,Vallecano,1.57,1.0,0.58,0.5,0.42,1.0
978,2013-02-03,Sociedad,2.03,1.3,0.56,0.63,0.42,Mallorca,1.03,2.4,0.5,0.54,0.4,1.0
979,2013-02-03,Valencia,1.51,2.1,0.59,0.5,0.47,Barcelona,3.15,1.1,0.71,0.7,0.64,0.5
980,2013-02-09,Celta,0.51,1.0,0.48,0.59,0.46,Valencia,1.55,1.6,0.59,0.5,0.49,0.0
981,2013-02-09,La Coruna,0.88,2.4,0.48,0.57,0.4,Granada,1.27,1.1,0.53,0.57,0.4,0.0
982,2013-02-09,Levante,1.31,1.7,0.44,0.56,0.39,Malaga,1.7,1.3,0.59,0.6,0.48,0.0
983,2013-02-09,Mallorca,1.06,2.3,0.51,0.54,0.42,Osasuna,0.88,1.3,0.52,0.52,0.45,0.5
984,2013-02-09,Real Madrid,2.61,0.9,0.84,0.59,0.59,Sevilla,1.34,1.6,0.61,0.54,0.45,1.0
985,2013-02-10,Ath Bilbao,1.25,1.9,0.56,0.56,0.36,Espanol,1.91,1.0,0.53,0.5,0.42,0.0
986,2013-02-10,Barcelona,3.52,1.2,0.77,0.7,0.65,Getafe,1.33,2.6,0.47,0.53,0.37,1.0
987,2013-02-10,Vallecano,1.58,1.1,0.58,0.5,0.43,Ath Madrid,1.33,1.2,0.65,0.55,0.53,1.0
988,2013-02-10,Zaragoza,0.67,1.2,0.48,0.47,0.46,Sociedad,2.06,1.1,0.55,0.64,0.42,0.0
989,2013-02-11,Betis,0.84,1.2,0.49,0.56,0.44,Valladolid,1.42,1.3,0.43,0.61,0.41,0.5
990,2013-02-15,Sevilla,1.64,1.5,0.63,0.54,0.47,La Coruna,0.79,2.5,0.5,0.58,0.4,1.0
991,2013-02-16,Getafe,1.61,2.5,0.5,0.53,0.42,Celta,0.57,1.3,0.47,0.6,0.44,1.0
992,2013-02-16,Granada,1.31,1.2,0.5,0.57,0.38,Barcelona,3.18,1.2,0.71,0.7,0.65,0.0
993,2013-02-16,Malaga,1.69,1.0,0.57,0.6,0.49,Ath Bilbao,1.03,1.6,0.56,0.55,0.38,1.0
994,2013-02-16,Osasuna,0.94,1.2,0.52,0.52,0.46,Zaragoza,0.61,1.2,0.48,0.47,0.48,1.0
995,2013-02-17,Espanol,2.01,1.0,0.5,0.5,0.43,Betis,0.54,1.1,0.48,0.55,0.44,1.0
996,2013-02-17,Real Madrid,2.66,0.9,0.8,0.59,0.61,Vallecano,1.36,1.2,0.56,0.5,0.42,1.0
997,2013-02-17,Sociedad,1.82,1.1,0.54,0.64,0.42,Levante,1.33,1.6,0.43,0.55,0.41,0.5
998,2013-02-17,Valencia,1.51,1.2,0.6,0.49,0.49,Mallorca,0.87,2.2,0.5,0.54,0.42,1.0
999,2013-02-17,Valladolid,1.09,1.6,0.42,0.61,0.39,Ath Madrid,1.67,1.0,0.67,0.55,0.56,0.0
1000,2013-02-22,Ath Bilbao,0.99,1.9,0.58,0.55,0.37,Sociedad,1.94,1.1,0.56,0.64,0.42,0.0
1001,2013-02-23,Barcelona,3.21,1.1,0.71,0.7,0.65,Sevilla,1.55,1.6,0.6,0.54,0.46,1.0
1002,2013-02-23,La Coruna,0.85,2.2,0.5,0.58,0.41,Real Madrid,2.49,0.9,0.8,0.58,0.59,0.0
1003,2013-02-23,Mallorca,0.91,2.2,0.51,0.54,0.41,Getafe,1.85,2.5,0.5,0.54,0.42,0.0
1004,2013-02-23,Zaragoza,0.76,1.3,0.5,0.46,0.46,Valencia,1.73,1.2,0.6,0.49,0.47,0.5
1005,2013-02-24,Ath Madrid,1.31,1.0,0.65,0.55,0.57,Espanol,1.61,0.9,0.49,0.49,0.42,1.0
